,QuestionID,Question,GivenAnswer,Model,Program,Output,ExactMatch,Failed,Time(s),PromptTokens,CompletionTokens,RawPrompt,RawResponse,Exception
148,24,"Mary does her grocery shopping on Saturday. She does her shopping only at a specific store where she is allowed a credit of $100, which must be paid in full before her next shopping trip. That week she spent the full credit limit and paid $15 of it on Tuesday and $23 of it on Thursday. How much credit will Mary need to pay before her next shopping trip?",62,llama3.1,DSPy,,False,True,0,0,0,,[],python: can't open file '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/gsm8k/dspy_llama_single_trial.py': [Errno 2] No such file or directory
149,24,"Mary does her grocery shopping on Saturday. She does her shopping only at a specific store where she is allowed a credit of $100, which must be paid in full before her next shopping trip. That week she spent the full credit limit and paid $15 of it on Tuesday and $23 of it on Thursday. How much credit will Mary need to pay before her next shopping trip?",62,llama3.1,Jac,,False,True,0,0,0,,[],FileNotFoundError: [Errno 2] No such file or directory: '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/jac_llama_impl.jac'
150,25,"Ralph is going to practice playing tennis with a tennis ball machine that shoots out tennis balls for Ralph to hit. He loads up the machine with 175 tennis balls to start with. Out of the first 100 balls, he manages to hit 2/5 of them. Of the next 75 tennis balls, he manages to hit 1/3 of them. Out of all the tennis balls, how many did Ralph not hit?",110,llama2,DSPy,,False,True,0,0,0,,[],python: can't open file '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/gsm8k/dspy_llama_single_trial.py': [Errno 2] No such file or directory
151,25,"Ralph is going to practice playing tennis with a tennis ball machine that shoots out tennis balls for Ralph to hit. He loads up the machine with 175 tennis balls to start with. Out of the first 100 balls, he manages to hit 2/5 of them. Of the next 75 tennis balls, he manages to hit 1/3 of them. Out of all the tennis balls, how many did Ralph not hit?",110,llama2,Jac,,False,True,0,0,0,,[],FileNotFoundError: [Errno 2] No such file or directory: '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/jac_llama_impl.jac'
152,25,"Ralph is going to practice playing tennis with a tennis ball machine that shoots out tennis balls for Ralph to hit. He loads up the machine with 175 tennis balls to start with. Out of the first 100 balls, he manages to hit 2/5 of them. Of the next 75 tennis balls, he manages to hit 1/3 of them. Out of all the tennis balls, how many did Ralph not hit?",110,llama3,DSPy,,False,True,0,0,0,,[],python: can't open file '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/gsm8k/dspy_llama_single_trial.py': [Errno 2] No such file or directory
153,25,"Ralph is going to practice playing tennis with a tennis ball machine that shoots out tennis balls for Ralph to hit. He loads up the machine with 175 tennis balls to start with. Out of the first 100 balls, he manages to hit 2/5 of them. Of the next 75 tennis balls, he manages to hit 1/3 of them. Out of all the tennis balls, how many did Ralph not hit?",110,llama3,Jac,,False,True,0,0,0,,[],FileNotFoundError: [Errno 2] No such file or directory: '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/jac_llama_impl.jac'
154,25,"Ralph is going to practice playing tennis with a tennis ball machine that shoots out tennis balls for Ralph to hit. He loads up the machine with 175 tennis balls to start with. Out of the first 100 balls, he manages to hit 2/5 of them. Of the next 75 tennis balls, he manages to hit 1/3 of them. Out of all the tennis balls, how many did Ralph not hit?",110,llama3.1,DSPy,,False,True,0,0,0,,[],python: can't open file '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/gsm8k/dspy_llama_single_trial.py': [Errno 2] No such file or directory
155,25,"Ralph is going to practice playing tennis with a tennis ball machine that shoots out tennis balls for Ralph to hit. He loads up the machine with 175 tennis balls to start with. Out of the first 100 balls, he manages to hit 2/5 of them. Of the next 75 tennis balls, he manages to hit 1/3 of them. Out of all the tennis balls, how many did Ralph not hit?",110,llama3.1,Jac,,False,True,0,0,0,,[],FileNotFoundError: [Errno 2] No such file or directory: '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/jac_llama_impl.jac'
156,26,"Jack is stranded on a desert island. He wants some salt to season his fish. He collects 2 liters of seawater in an old bucket. If the water is 20% salt, how many ml of salt will Jack get when all the water evaporates?",400,llama2,DSPy,,False,True,0,0,0,,[],python: can't open file '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/gsm8k/dspy_llama_single_trial.py': [Errno 2] No such file or directory
157,26,"Jack is stranded on a desert island. He wants some salt to season his fish. He collects 2 liters of seawater in an old bucket. If the water is 20% salt, how many ml of salt will Jack get when all the water evaporates?",400,llama2,Jac,,False,True,0,0,0,,[],FileNotFoundError: [Errno 2] No such file or directory: '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/jac_llama_impl.jac'
158,26,"Jack is stranded on a desert island. He wants some salt to season his fish. He collects 2 liters of seawater in an old bucket. If the water is 20% salt, how many ml of salt will Jack get when all the water evaporates?",400,llama3,DSPy,,False,True,0,0,0,,[],python: can't open file '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/gsm8k/dspy_llama_single_trial.py': [Errno 2] No such file or directory
159,26,"Jack is stranded on a desert island. He wants some salt to season his fish. He collects 2 liters of seawater in an old bucket. If the water is 20% salt, how many ml of salt will Jack get when all the water evaporates?",400,llama3,Jac,,False,True,0,0,0,,[],FileNotFoundError: [Errno 2] No such file or directory: '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/jac_llama_impl.jac'
160,26,"Jack is stranded on a desert island. He wants some salt to season his fish. He collects 2 liters of seawater in an old bucket. If the water is 20% salt, how many ml of salt will Jack get when all the water evaporates?",400,llama3.1,DSPy,,False,True,0,0,0,,[],python: can't open file '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/gsm8k/dspy_llama_single_trial.py': [Errno 2] No such file or directory
161,26,"Jack is stranded on a desert island. He wants some salt to season his fish. He collects 2 liters of seawater in an old bucket. If the water is 20% salt, how many ml of salt will Jack get when all the water evaporates?",400,llama3.1,Jac,,False,True,0,0,0,,[],FileNotFoundError: [Errno 2] No such file or directory: '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/jac_llama_impl.jac'
162,27,"Brennan was researching his school project and had to download files from the internet to his computer to use for reference. After downloading 800 files, he deleted 70% of them because they were not helpful. He downloaded 400 more files but again realized that 3/5 of them were irrelevant. How many valuable files was he left with after deleting the unrelated files he downloaded in the second round?",400,llama2,DSPy,,False,True,0,0,0,,[],python: can't open file '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/gsm8k/dspy_llama_single_trial.py': [Errno 2] No such file or directory
163,27,"Brennan was researching his school project and had to download files from the internet to his computer to use for reference. After downloading 800 files, he deleted 70% of them because they were not helpful. He downloaded 400 more files but again realized that 3/5 of them were irrelevant. How many valuable files was he left with after deleting the unrelated files he downloaded in the second round?",400,llama2,Jac,,False,True,0,0,0,,[],FileNotFoundError: [Errno 2] No such file or directory: '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/jac_llama_impl.jac'
164,27,"Brennan was researching his school project and had to download files from the internet to his computer to use for reference. After downloading 800 files, he deleted 70% of them because they were not helpful. He downloaded 400 more files but again realized that 3/5 of them were irrelevant. How many valuable files was he left with after deleting the unrelated files he downloaded in the second round?",400,llama3,DSPy,,False,True,0,0,0,,[],python: can't open file '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/gsm8k/dspy_llama_single_trial.py': [Errno 2] No such file or directory
165,27,"Brennan was researching his school project and had to download files from the internet to his computer to use for reference. After downloading 800 files, he deleted 70% of them because they were not helpful. He downloaded 400 more files but again realized that 3/5 of them were irrelevant. How many valuable files was he left with after deleting the unrelated files he downloaded in the second round?",400,llama3,Jac,,False,True,0,0,0,,[],FileNotFoundError: [Errno 2] No such file or directory: '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/jac_llama_impl.jac'
166,27,"Brennan was researching his school project and had to download files from the internet to his computer to use for reference. After downloading 800 files, he deleted 70% of them because they were not helpful. He downloaded 400 more files but again realized that 3/5 of them were irrelevant. How many valuable files was he left with after deleting the unrelated files he downloaded in the second round?",400,llama3.1,DSPy,,False,True,0,0,0,,[],python: can't open file '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/gsm8k/dspy_llama_single_trial.py': [Errno 2] No such file or directory
167,27,"Brennan was researching his school project and had to download files from the internet to his computer to use for reference. After downloading 800 files, he deleted 70% of them because they were not helpful. He downloaded 400 more files but again realized that 3/5 of them were irrelevant. How many valuable files was he left with after deleting the unrelated files he downloaded in the second round?",400,llama3.1,Jac,,False,True,0,0,0,,[],FileNotFoundError: [Errno 2] No such file or directory: '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/jac_llama_impl.jac'
168,28,"There are 5 houses on a street, and each of the first four houses has 3 gnomes in the garden. If there are a total of 20 gnomes on the street, how many gnomes does the fifth house have?",8,llama2,DSPy,,False,True,0,0,0,,[],python: can't open file '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/gsm8k/dspy_llama_single_trial.py': [Errno 2] No such file or directory
169,28,"There are 5 houses on a street, and each of the first four houses has 3 gnomes in the garden. If there are a total of 20 gnomes on the street, how many gnomes does the fifth house have?",8,llama2,Jac,,False,True,0,0,0,,[],FileNotFoundError: [Errno 2] No such file or directory: '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/jac_llama_impl.jac'
170,28,"There are 5 houses on a street, and each of the first four houses has 3 gnomes in the garden. If there are a total of 20 gnomes on the street, how many gnomes does the fifth house have?",8,llama3,DSPy,,False,True,0,0,0,,[],python: can't open file '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/gsm8k/dspy_llama_single_trial.py': [Errno 2] No such file or directory
171,28,"There are 5 houses on a street, and each of the first four houses has 3 gnomes in the garden. If there are a total of 20 gnomes on the street, how many gnomes does the fifth house have?",8,llama3,Jac,,False,True,0,0,0,,[],FileNotFoundError: [Errno 2] No such file or directory: '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/jac_llama_impl.jac'
172,28,"There are 5 houses on a street, and each of the first four houses has 3 gnomes in the garden. If there are a total of 20 gnomes on the street, how many gnomes does the fifth house have?",8,llama3.1,DSPy,,False,True,0,0,0,,[],python: can't open file '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/gsm8k/dspy_llama_single_trial.py': [Errno 2] No such file or directory
173,28,"There are 5 houses on a street, and each of the first four houses has 3 gnomes in the garden. If there are a total of 20 gnomes on the street, how many gnomes does the fifth house have?",8,llama3.1,Jac,,False,True,0,0,0,,[],FileNotFoundError: [Errno 2] No such file or directory: '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/jac_llama_impl.jac'
174,29,Mrs. Snyder used to spend 40% of her monthly income on rent and utilities. Her salary was recently increased by $600 so now her rent and utilities only amount to 25% of her monthly income. How much was her previous monthly income?,1000,llama2,DSPy,,False,True,0,0,0,,[],python: can't open file '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/gsm8k/dspy_llama_single_trial.py': [Errno 2] No such file or directory
175,29,Mrs. Snyder used to spend 40% of her monthly income on rent and utilities. Her salary was recently increased by $600 so now her rent and utilities only amount to 25% of her monthly income. How much was her previous monthly income?,1000,llama2,Jac,,False,True,0,0,0,,[],FileNotFoundError: [Errno 2] No such file or directory: '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/jac_llama_impl.jac'
176,29,Mrs. Snyder used to spend 40% of her monthly income on rent and utilities. Her salary was recently increased by $600 so now her rent and utilities only amount to 25% of her monthly income. How much was her previous monthly income?,1000,llama3,DSPy,,False,True,0,0,0,,[],python: can't open file '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/gsm8k/dspy_llama_single_trial.py': [Errno 2] No such file or directory
177,29,Mrs. Snyder used to spend 40% of her monthly income on rent and utilities. Her salary was recently increased by $600 so now her rent and utilities only amount to 25% of her monthly income. How much was her previous monthly income?,1000,llama3,Jac,,False,True,0,0,0,,[],FileNotFoundError: [Errno 2] No such file or directory: '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/jac_llama_impl.jac'
178,29,Mrs. Snyder used to spend 40% of her monthly income on rent and utilities. Her salary was recently increased by $600 so now her rent and utilities only amount to 25% of her monthly income. How much was her previous monthly income?,1000,llama3.1,DSPy,,False,True,0,0,0,,[],python: can't open file '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/gsm8k/dspy_llama_single_trial.py': [Errno 2] No such file or directory
179,29,Mrs. Snyder used to spend 40% of her monthly income on rent and utilities. Her salary was recently increased by $600 so now her rent and utilities only amount to 25% of her monthly income. How much was her previous monthly income?,1000,llama3.1,Jac,,False,True,0,0,0,,[],FileNotFoundError: [Errno 2] No such file or directory: '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/jac_llama_impl.jac'
180,30,"Ann, Bill, Cate, and Dale each buy personal pan pizzas cut into 4 pieces. If Bill and Dale eat 50% of their pizzas and Ann and Cate eat 75% of the pizzas, how many pizza pieces are left uneaten?",6,llama2,DSPy,,False,True,0,0,0,,[],python: can't open file '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/gsm8k/dspy_llama_single_trial.py': [Errno 2] No such file or directory
181,30,"Ann, Bill, Cate, and Dale each buy personal pan pizzas cut into 4 pieces. If Bill and Dale eat 50% of their pizzas and Ann and Cate eat 75% of the pizzas, how many pizza pieces are left uneaten?",6,llama2,Jac,,False,True,0,0,0,,[],FileNotFoundError: [Errno 2] No such file or directory: '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/jac_llama_impl.jac'
182,30,"Ann, Bill, Cate, and Dale each buy personal pan pizzas cut into 4 pieces. If Bill and Dale eat 50% of their pizzas and Ann and Cate eat 75% of the pizzas, how many pizza pieces are left uneaten?",6,llama3,DSPy,,False,True,0,0,0,,[],python: can't open file '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/gsm8k/dspy_llama_single_trial.py': [Errno 2] No such file or directory
183,30,"Ann, Bill, Cate, and Dale each buy personal pan pizzas cut into 4 pieces. If Bill and Dale eat 50% of their pizzas and Ann and Cate eat 75% of the pizzas, how many pizza pieces are left uneaten?",6,llama3,Jac,,False,True,0,0,0,,[],FileNotFoundError: [Errno 2] No such file or directory: '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/jac_llama_impl.jac'
184,30,"Ann, Bill, Cate, and Dale each buy personal pan pizzas cut into 4 pieces. If Bill and Dale eat 50% of their pizzas and Ann and Cate eat 75% of the pizzas, how many pizza pieces are left uneaten?",6,llama3.1,DSPy,,False,True,0,0,0,,[],python: can't open file '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/gsm8k/dspy_llama_single_trial.py': [Errno 2] No such file or directory
185,30,"Ann, Bill, Cate, and Dale each buy personal pan pizzas cut into 4 pieces. If Bill and Dale eat 50% of their pizzas and Ann and Cate eat 75% of the pizzas, how many pizza pieces are left uneaten?",6,llama3.1,Jac,,False,True,0,0,0,,[],FileNotFoundError: [Errno 2] No such file or directory: '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/jac_llama_impl.jac'
186,31,"Noah is a painter. He paints pictures and sells them at the park. He charges $60 for a large painting and $30 for a small painting. Last month he sold eight large paintings and four small paintings. If he sold twice as much this month, how much is his sales for this month?",1200,llama2,DSPy,,False,True,0,0,0,,[],python: can't open file '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/gsm8k/dspy_llama_single_trial.py': [Errno 2] No such file or directory
187,31,"Noah is a painter. He paints pictures and sells them at the park. He charges $60 for a large painting and $30 for a small painting. Last month he sold eight large paintings and four small paintings. If he sold twice as much this month, how much is his sales for this month?",1200,llama2,Jac,,False,True,0,0,0,,[],FileNotFoundError: [Errno 2] No such file or directory: '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/jac_llama_impl.jac'
188,31,"Noah is a painter. He paints pictures and sells them at the park. He charges $60 for a large painting and $30 for a small painting. Last month he sold eight large paintings and four small paintings. If he sold twice as much this month, how much is his sales for this month?",1200,llama3,DSPy,,False,True,0,0,0,,[],python: can't open file '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/gsm8k/dspy_llama_single_trial.py': [Errno 2] No such file or directory
189,31,"Noah is a painter. He paints pictures and sells them at the park. He charges $60 for a large painting and $30 for a small painting. Last month he sold eight large paintings and four small paintings. If he sold twice as much this month, how much is his sales for this month?",1200,llama3,Jac,,False,True,0,0,0,,[],FileNotFoundError: [Errno 2] No such file or directory: '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/jac_llama_impl.jac'
190,31,"Noah is a painter. He paints pictures and sells them at the park. He charges $60 for a large painting and $30 for a small painting. Last month he sold eight large paintings and four small paintings. If he sold twice as much this month, how much is his sales for this month?",1200,llama3.1,DSPy,,False,True,0,0,0,,[],python: can't open file '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/gsm8k/dspy_llama_single_trial.py': [Errno 2] No such file or directory
191,31,"Noah is a painter. He paints pictures and sells them at the park. He charges $60 for a large painting and $30 for a small painting. Last month he sold eight large paintings and four small paintings. If he sold twice as much this month, how much is his sales for this month?",1200,llama3.1,Jac,,False,True,0,0,0,,[],FileNotFoundError: [Errno 2] No such file or directory: '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/jac_llama_impl.jac'
192,32,"A car is driving through a tunnel with many turns. After a while, the car must travel through a ring that requires a total of 4 right-hand turns. After the 1st turn, it travels 5 meters. After the 2nd turn, it travels 8 meters. After the 3rd turn, it travels a little further and at the 4th turn, it immediately exits the tunnel. If the car has driven a total of 23 meters around the ring, how far did it have to travel after the 3rd turn?",10,llama2,DSPy,,False,True,0,0,0,,[],python: can't open file '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/gsm8k/dspy_llama_single_trial.py': [Errno 2] No such file or directory
193,32,"A car is driving through a tunnel with many turns. After a while, the car must travel through a ring that requires a total of 4 right-hand turns. After the 1st turn, it travels 5 meters. After the 2nd turn, it travels 8 meters. After the 3rd turn, it travels a little further and at the 4th turn, it immediately exits the tunnel. If the car has driven a total of 23 meters around the ring, how far did it have to travel after the 3rd turn?",10,llama2,Jac,,False,True,0,0,0,,[],FileNotFoundError: [Errno 2] No such file or directory: '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/jac_llama_impl.jac'
194,32,"A car is driving through a tunnel with many turns. After a while, the car must travel through a ring that requires a total of 4 right-hand turns. After the 1st turn, it travels 5 meters. After the 2nd turn, it travels 8 meters. After the 3rd turn, it travels a little further and at the 4th turn, it immediately exits the tunnel. If the car has driven a total of 23 meters around the ring, how far did it have to travel after the 3rd turn?",10,llama3,DSPy,,False,True,0,0,0,,[],python: can't open file '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/gsm8k/dspy_llama_single_trial.py': [Errno 2] No such file or directory
195,32,"A car is driving through a tunnel with many turns. After a while, the car must travel through a ring that requires a total of 4 right-hand turns. After the 1st turn, it travels 5 meters. After the 2nd turn, it travels 8 meters. After the 3rd turn, it travels a little further and at the 4th turn, it immediately exits the tunnel. If the car has driven a total of 23 meters around the ring, how far did it have to travel after the 3rd turn?",10,llama3,Jac,,False,True,0,0,0,,[],FileNotFoundError: [Errno 2] No such file or directory: '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/jac_llama_impl.jac'
196,32,"A car is driving through a tunnel with many turns. After a while, the car must travel through a ring that requires a total of 4 right-hand turns. After the 1st turn, it travels 5 meters. After the 2nd turn, it travels 8 meters. After the 3rd turn, it travels a little further and at the 4th turn, it immediately exits the tunnel. If the car has driven a total of 23 meters around the ring, how far did it have to travel after the 3rd turn?",10,llama3.1,DSPy,,False,True,0,0,0,,[],python: can't open file '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/gsm8k/dspy_llama_single_trial.py': [Errno 2] No such file or directory
197,32,"A car is driving through a tunnel with many turns. After a while, the car must travel through a ring that requires a total of 4 right-hand turns. After the 1st turn, it travels 5 meters. After the 2nd turn, it travels 8 meters. After the 3rd turn, it travels a little further and at the 4th turn, it immediately exits the tunnel. If the car has driven a total of 23 meters around the ring, how far did it have to travel after the 3rd turn?",10,llama3.1,Jac,,False,True,0,0,0,,[],FileNotFoundError: [Errno 2] No such file or directory: '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/jac_llama_impl.jac'
198,33,"To make pizza, together with other ingredients, Kimber needs 10 cups of water, 16 cups of flour, and 1/2 times as many teaspoons of salt as the number of cups of flour. Calculate the combined total number of cups of water, flour, and teaspoons of salt that she needs to make the pizza.",34,llama2,DSPy,,False,True,0,0,0,,[],python: can't open file '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/gsm8k/dspy_llama_single_trial.py': [Errno 2] No such file or directory
199,33,"To make pizza, together with other ingredients, Kimber needs 10 cups of water, 16 cups of flour, and 1/2 times as many teaspoons of salt as the number of cups of flour. Calculate the combined total number of cups of water, flour, and teaspoons of salt that she needs to make the pizza.",34,llama2,Jac,,False,True,0,0,0,,[],FileNotFoundError: [Errno 2] No such file or directory: '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/jac_llama_impl.jac'
200,33,"To make pizza, together with other ingredients, Kimber needs 10 cups of water, 16 cups of flour, and 1/2 times as many teaspoons of salt as the number of cups of flour. Calculate the combined total number of cups of water, flour, and teaspoons of salt that she needs to make the pizza.",34,llama3,DSPy,,False,True,0,0,0,,[],python: can't open file '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/gsm8k/dspy_llama_single_trial.py': [Errno 2] No such file or directory
201,33,"To make pizza, together with other ingredients, Kimber needs 10 cups of water, 16 cups of flour, and 1/2 times as many teaspoons of salt as the number of cups of flour. Calculate the combined total number of cups of water, flour, and teaspoons of salt that she needs to make the pizza.",34,llama3,Jac,,False,True,0,0,0,,[],FileNotFoundError: [Errno 2] No such file or directory: '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/jac_llama_impl.jac'
202,33,"To make pizza, together with other ingredients, Kimber needs 10 cups of water, 16 cups of flour, and 1/2 times as many teaspoons of salt as the number of cups of flour. Calculate the combined total number of cups of water, flour, and teaspoons of salt that she needs to make the pizza.",34,llama3.1,DSPy,,False,True,0,0,0,,[],python: can't open file '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/gsm8k/dspy_llama_single_trial.py': [Errno 2] No such file or directory
203,33,"To make pizza, together with other ingredients, Kimber needs 10 cups of water, 16 cups of flour, and 1/2 times as many teaspoons of salt as the number of cups of flour. Calculate the combined total number of cups of water, flour, and teaspoons of salt that she needs to make the pizza.",34,llama3.1,Jac,,False,True,0,0,0,,[],FileNotFoundError: [Errno 2] No such file or directory: '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/jac_llama_impl.jac'
204,34,"Mr. Sam shared a certain amount of money between his two sons, Ken and Tony. If Ken got $1750, and Tony got twice as much as Ken, how much was the money shared?",5250,llama2,DSPy,,False,True,0,0,0,,[],python: can't open file '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/gsm8k/dspy_llama_single_trial.py': [Errno 2] No such file or directory
205,34,"Mr. Sam shared a certain amount of money between his two sons, Ken and Tony. If Ken got $1750, and Tony got twice as much as Ken, how much was the money shared?",5250,llama2,Jac,,False,True,0,0,0,,[],FileNotFoundError: [Errno 2] No such file or directory: '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/jac_llama_impl.jac'
206,34,"Mr. Sam shared a certain amount of money between his two sons, Ken and Tony. If Ken got $1750, and Tony got twice as much as Ken, how much was the money shared?",5250,llama3,DSPy,,False,True,0,0,0,,[],python: can't open file '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/gsm8k/dspy_llama_single_trial.py': [Errno 2] No such file or directory
207,34,"Mr. Sam shared a certain amount of money between his two sons, Ken and Tony. If Ken got $1750, and Tony got twice as much as Ken, how much was the money shared?",5250,llama3,Jac,,False,True,0,0,0,,[],FileNotFoundError: [Errno 2] No such file or directory: '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/jac_llama_impl.jac'
208,34,"Mr. Sam shared a certain amount of money between his two sons, Ken and Tony. If Ken got $1750, and Tony got twice as much as Ken, how much was the money shared?",5250,llama3.1,DSPy,,False,True,0,0,0,,[],python: can't open file '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/gsm8k/dspy_llama_single_trial.py': [Errno 2] No such file or directory
209,34,"Mr. Sam shared a certain amount of money between his two sons, Ken and Tony. If Ken got $1750, and Tony got twice as much as Ken, how much was the money shared?",5250,llama3.1,Jac,,False,True,0,0,0,,[],FileNotFoundError: [Errno 2] No such file or directory: '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/jac_llama_impl.jac'
210,35,Mr. Sanchez found out that 40% of his Grade 5  students got a final grade below B. How many of his students got a final grade of B and above if he has 60 students in Grade 5?,36,llama2,DSPy,,False,True,0,0,0,,[],python: can't open file '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/gsm8k/dspy_llama_single_trial.py': [Errno 2] No such file or directory
211,35,Mr. Sanchez found out that 40% of his Grade 5  students got a final grade below B. How many of his students got a final grade of B and above if he has 60 students in Grade 5?,36,llama2,Jac,,False,True,0,0,0,,[],FileNotFoundError: [Errno 2] No such file or directory: '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/jac_llama_impl.jac'
212,35,Mr. Sanchez found out that 40% of his Grade 5  students got a final grade below B. How many of his students got a final grade of B and above if he has 60 students in Grade 5?,36,llama3,DSPy,,False,True,0,0,0,,[],python: can't open file '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/gsm8k/dspy_llama_single_trial.py': [Errno 2] No such file or directory
213,35,Mr. Sanchez found out that 40% of his Grade 5  students got a final grade below B. How many of his students got a final grade of B and above if he has 60 students in Grade 5?,36,llama3,Jac,,False,True,0,0,0,,[],FileNotFoundError: [Errno 2] No such file or directory: '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/jac_llama_impl.jac'
214,35,Mr. Sanchez found out that 40% of his Grade 5  students got a final grade below B. How many of his students got a final grade of B and above if he has 60 students in Grade 5?,36,llama3.1,DSPy,,False,True,0,0,0,,[],python: can't open file '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/gsm8k/dspy_llama_single_trial.py': [Errno 2] No such file or directory
215,35,Mr. Sanchez found out that 40% of his Grade 5  students got a final grade below B. How many of his students got a final grade of B and above if he has 60 students in Grade 5?,36,llama3.1,Jac,,False,True,0,0,0,,[],FileNotFoundError: [Errno 2] No such file or directory: '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/jac_llama_impl.jac'
216,36,"Lisa, Jack, and Tommy earned $60 from washing cars all week. However, half of the $60 was earned by Lisa. Tommy earned half of what Lisa earned. How much more money did Lisa earn than Tommy?",15,llama2,DSPy,,False,True,0,0,0,,[],python: can't open file '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/gsm8k/dspy_llama_single_trial.py': [Errno 2] No such file or directory
217,36,"Lisa, Jack, and Tommy earned $60 from washing cars all week. However, half of the $60 was earned by Lisa. Tommy earned half of what Lisa earned. How much more money did Lisa earn than Tommy?",15,llama2,Jac,,False,True,0,0,0,,[],FileNotFoundError: [Errno 2] No such file or directory: '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/jac_llama_impl.jac'
218,36,"Lisa, Jack, and Tommy earned $60 from washing cars all week. However, half of the $60 was earned by Lisa. Tommy earned half of what Lisa earned. How much more money did Lisa earn than Tommy?",15,llama3,DSPy,,False,True,0,0,0,,[],python: can't open file '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/gsm8k/dspy_llama_single_trial.py': [Errno 2] No such file or directory
219,36,"Lisa, Jack, and Tommy earned $60 from washing cars all week. However, half of the $60 was earned by Lisa. Tommy earned half of what Lisa earned. How much more money did Lisa earn than Tommy?",15,llama3,Jac,,False,True,0,0,0,,[],FileNotFoundError: [Errno 2] No such file or directory: '/home/jayanaka-98/Repos/mtllm-evaluation/tested_code/jac_llama_impl.jac'
